kode,nama,anggaran,kegiatan_kode,satuan_kerja,satuan_kerja_id
1.01.01.1.09.10,Pemeliharaan/Rehabilitasi Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya,120200000,1.01.01.1.09,Dinas Pendidikan,1003
1.01.01.1.09.11,Pemeliharaan/Rehabilitasi Sarana dan Prasarana Pendukung Gedung Kantor atau Bangunan Lainnya,1874843779,1.01.01.1.09,Dinas Pendidikan,1003
1.02.01.1.09.01,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan dan Pajak Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan",0,1.02.01.1.09,Dinas Kesehatan,1004
1.02.01.1.09.02,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan",2372544000,1.02.01.1.09,Dinas Kesehatan,1004
1.02.01.1.09.09,Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya,6735830000,1.02.01.1.09,Dinas Kesehatan,1004
1.02.01.1.09.10,Pemeliharaan/Rehabilitasi Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya,2192226775,1.02.01.1.09,Dinas Kesehatan,1004
1.02.01.1.09.11,Pemeliharaan/Rehabilitasi Sarana dan Prasarana Pendukung Gedung Kantor atau Bangunan Lainnya,1570526246,1.02.01.1.09,Dinas Kesehatan,1004
1.03.01.1.09.02,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan",2504992414,1.03.01.1.09,Dinas Bina Marga dan Penataan Ruang,1010
1.03.01.1.09.09,Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya,2660699259,1.03.01.1.09,Dinas Bina Marga dan Penataan Ruang,1010
1.03.01.1.09.01,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan dan Pajak Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan",1941031000,1.03.01.1.09,Dinas Sumber Daya Air,1011
1.03.01.1.09.02,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan",198000000,1.03.01.1.09,Dinas Sumber Daya Air,1011
1.03.01.1.09.09,Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya,5341449844,1.03.01.1.09,Dinas Sumber Daya Air,1011
1.03.01.1.09.11,Pemeliharaan/Rehabilitasi Sarana dan Prasarana Pendukung Gedung Kantor atau Bangunan Lainnya,265000000,1.03.01.1.09,Dinas Sumber Daya Air,1011
1.04.01.1.09.02,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan",1511776325,1.04.01.1.09,Dinas Perumahan dan Permukiman,1012
1.04.01.1.09.06,Pemeliharaan Peralatan dan Mesin Lainnya,533000000,1.04.01.1.09,Dinas Perumahan dan Permukiman,1012
1.04.01.1.09.09,Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya,4714204230,1.04.01.1.09,Dinas Perumahan dan Permukiman,1012
1.05.01.1.09.02,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan",526070000,1.05.01.1.09,Satuan Polisi dan Pamong Praja,1027
1.05.01.1.09.09,Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya,500000000,1.05.01.1.09,Satuan Polisi dan Pamong Praja,1027
1.05.01.1.09.02,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan",890708882,1.05.01.1.09,Badan Penanggulangan Bencana Daerah,1080
1.05.01.1.09.10,Pemeliharaan/Rehabilitasi Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya,154835693,1.05.01.1.09,Badan Penanggulangan Bencana Daerah,1080
1.06.01.1.09.02,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan",1826948587,1.06.01.1.09,Dinas Sosial,1006
1.06.01.1.09.06,Pemeliharaan Peralatan dan Mesin Lainnya,975394104,1.06.01.1.09,Dinas Sosial,1006
1.06.01.1.09.10,Pemeliharaan/Rehabilitasi Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya,637727669,1.06.01.1.09,Dinas Sosial,1006
2.07.01.1.09.02,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan",1195936340,2.07.01.1.09,Dinas Tenaga Kerja dan Transmigrasi,1007
2.07.01.1.09.05,Pemeliharaan Mebel,17499156,2.07.01.1.09,Dinas Tenaga Kerja dan Transmigrasi,1007
2.07.01.1.09.09,Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya,654872630,2.07.01.1.09,Dinas Tenaga Kerja dan Transmigrasi,1007
2.07.01.1.09.10,Pemeliharaan/Rehabilitasi Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya,1153153498,2.07.01.1.09,Dinas Tenaga Kerja dan Transmigrasi,1007
2.07.01.1.09.11,Pemeliharaan/Rehabilitasi Sarana dan Prasarana Pendukung Gedung Kantor atau Bangunan Lainnya,305028702,2.07.01.1.09,Dinas Tenaga Kerja dan Transmigrasi,1007
2.08.01.1.09.02,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan",225935100,2.08.01.1.09,"Dinas Pemberdayaan Perempuan, Perlindungan Anak, dan Keluarga Berencana",1041
2.08.01.1.09.06,Pemeliharaan Peralatan dan Mesin Lainnya,308800000,2.08.01.1.09,"Dinas Pemberdayaan Perempuan, Perlindungan Anak, dan Keluarga Berencana",1041
2.08.01.1.09.09,Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya,441123202,2.08.01.1.09,"Dinas Pemberdayaan Perempuan, Perlindungan Anak, dan Keluarga Berencana",1041
2.08.01.1.09.10,Pemeliharaan/Rehabilitasi Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya,19650000,2.08.01.1.09,"Dinas Pemberdayaan Perempuan, Perlindungan Anak, dan Keluarga Berencana",1041
2.08.01.1.09.11,Pemeliharaan/Rehabilitasi Sarana dan Prasarana Pendukung Gedung Kantor atau Bangunan Lainnya,200000000,2.08.01.1.09,"Dinas Pemberdayaan Perempuan, Perlindungan Anak, dan Keluarga Berencana",1041
2.09.01.1.09.02,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan",1768438593,2.09.01.1.09,Dinas Ketahanan Pangan dan Peternakan,1017
2.09.01.1.09.06,Pemeliharaan Peralatan dan Mesin Lainnya,1256110533,2.09.01.1.09,Dinas Ketahanan Pangan dan Peternakan,1017
2.09.01.1.09.09,Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya,846499680,2.09.01.1.09,Dinas Ketahanan Pangan dan Peternakan,1017
2.09.01.1.09.10,Pemeliharaan/Rehabilitasi Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya,1151301072,2.09.01.1.09,Dinas Ketahanan Pangan dan Peternakan,1017
2.09.01.1.09.11,Pemeliharaan/Rehabilitasi Sarana dan Prasarana Pendukung Gedung Kantor atau Bangunan Lainnya,1647133592,2.09.01.1.09,Dinas Ketahanan Pangan dan Peternakan,1017
2.11.01.1.09.02,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan",1290625410,2.11.01.1.09,Dinas Lingkungan Hidup,1034
2.11.01.1.09.10,Pemeliharaan/Rehabilitasi Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya,3731196203,2.11.01.1.09,Dinas Lingkungan Hidup,1034
2.12.01.1.09.01,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan dan Pajak Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan",288300000,2.12.01.1.09,Dinas Kependudukan dan Pencatatan Sipil,1023
2.12.01.1.09.10,Pemeliharaan/Rehabilitasi Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya,146000000,2.12.01.1.09,Dinas Kependudukan dan Pencatatan Sipil,1023
2.12.01.1.09.11,Pemeliharaan/Rehabilitasi Sarana dan Prasarana Pendukung Gedung Kantor atau Bangunan Lainnya,350000000,2.12.01.1.09,Dinas Kependudukan dan Pencatatan Sipil,1023
2.13.01.1.09.01,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan dan Pajak Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan",274980000,2.13.01.1.09,Dinas Pemberdayaan Masyarakat dan Desa,1042
2.13.01.1.09.02,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan",718502000,2.13.01.1.09,Dinas Pemberdayaan Masyarakat dan Desa,1042
2.13.01.1.09.06,Pemeliharaan Peralatan dan Mesin Lainnya,456468502,2.13.01.1.09,Dinas Pemberdayaan Masyarakat dan Desa,1042
2.13.01.1.09.09,Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya,1507346552,2.13.01.1.09,Dinas Pemberdayaan Masyarakat dan Desa,1042
2.15.01.1.09.02,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan",1944263797,2.15.01.1.09,Dinas Perhubungan,1008
2.15.01.1.09.09,Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya,1432446656,2.15.01.1.09,Dinas Perhubungan,1008
2.15.01.1.09.10,Pemeliharaan/Rehabilitasi Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya,639524500,2.15.01.1.09,Dinas Perhubungan,1008
2.15.01.1.09.11,Pemeliharaan/Rehabilitasi Sarana dan Prasarana Pendukung Gedung Kantor atau Bangunan Lainnya,364360182,2.15.01.1.09,Dinas Perhubungan,1008
2.15.01.1.09.01,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan dan Pajak Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan",369126000,2.15.01.1.09,Badan Penghubung,1043
2.15.01.1.09.06,Pemeliharaan Peralatan dan Mesin Lainnya,262500000,2.15.01.1.09,Badan Penghubung,1043
2.16.01.1.09.02,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan",683068550,2.16.01.1.09,Dinas Komunikasi dan Informatika,1022
2.16.01.1.09.09,Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya,841136000,2.16.01.1.09,Dinas Komunikasi dan Informatika,1022
2.17.01.1.09.02,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan",897240000,2.17.01.1.09,Dinas Koperasi dan Usaha Kecil,1014
2.17.01.1.09.06,Pemeliharaan Peralatan dan Mesin Lainnya,68270000,2.17.01.1.09,Dinas Koperasi dan Usaha Kecil,1014
2.17.01.1.09.07,Pemeliharaan Aset Tetap Lainnya,882718810,2.17.01.1.09,Dinas Koperasi dan Usaha Kecil,1014
2.18.01.1.09.01,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan dan Pajak Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan",68920000,2.18.01.1.09,Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu,1046
2.18.01.1.09.02,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan",576657500,2.18.01.1.09,Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu,1046
2.18.01.1.09.07,Pemeliharaan Aset Tetap Lainnya,200000000,2.18.01.1.09,Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu,1046
2.18.01.1.09.09,Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya,188066630,2.18.01.1.09,Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu,1046
2.18.01.1.09.10,Pemeliharaan/Rehabilitasi Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya,1366367263,2.18.01.1.09,Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu,1046
2.19.01.1.09.01,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan dan Pajak Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan",40000000,2.19.01.1.09,Dinas Pemuda dan Olahraga,1021
2.19.01.1.09.02,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan",300000000,2.19.01.1.09,Dinas Pemuda dan Olahraga,1021
2.19.01.1.09.07,Pemeliharaan Aset Tetap Lainnya,420572000,2.19.01.1.09,Dinas Pemuda dan Olahraga,1021
2.19.01.1.09.09,Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya,600000000,2.19.01.1.09,Dinas Pemuda dan Olahraga,1021
2.19.01.1.09.10,Pemeliharaan/Rehabilitasi Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya,607810759,2.19.01.1.09,Dinas Pemuda dan Olahraga,1021
2.22.01.1.09.02,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan",52000000,2.22.01.1.09,Dinas Pariwisata dan Kebudayaan,1009
2.22.01.1.09.11,Pemeliharaan/Rehabilitasi Sarana dan Prasarana Pendukung Gedung Kantor atau Bangunan Lainnya,58450000,2.22.01.1.09,Dinas Pariwisata dan Kebudayaan,1009
2.23.01.1.09.02,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan",415010000,2.23.01.1.09,Dinas Perpustakaan dan Kearsipan,1040
2.23.01.1.09.06,Pemeliharaan Peralatan dan Mesin Lainnya,545070097,2.23.01.1.09,Dinas Perpustakaan dan Kearsipan,1040
2.23.01.1.09.09,Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya,186510000,2.23.01.1.09,Dinas Perpustakaan dan Kearsipan,1040
3.25.01.1.09.01,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan dan Pajak Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan",937632273,3.25.01.1.09,Dinas Kelautan dan Perikanan,1018
3.25.01.1.09.02,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan",906716029,3.25.01.1.09,Dinas Kelautan dan Perikanan,1018
3.25.01.1.09.05,Pemeliharaan Mebel,24000000,3.25.01.1.09,Dinas Kelautan dan Perikanan,1018
3.25.01.1.09.06,Pemeliharaan Peralatan dan Mesin Lainnya,535354850,3.25.01.1.09,Dinas Kelautan dan Perikanan,1018
3.25.01.1.09.09,Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya,899406984,3.25.01.1.09,Dinas Kelautan dan Perikanan,1018
3.25.01.1.09.10,Pemeliharaan/Rehabilitasi Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya,787661814,3.25.01.1.09,Dinas Kelautan dan Perikanan,1018
3.26.01.1.09.02,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan",499450000,3.26.01.1.09,Dinas Pariwisata dan Kebudayaan,1009
3.26.01.1.09.09,Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya,850000000,3.26.01.1.09,Dinas Pariwisata dan Kebudayaan,1009
3.26.01.1.09.11,Pemeliharaan/Rehabilitasi Sarana dan Prasarana Pendukung Gedung Kantor atau Bangunan Lainnya,296000000,3.26.01.1.09,Dinas Pariwisata dan Kebudayaan,1009
3.27.01.1.09.01,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan dan Pajak Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan",1113605614,3.27.01.1.09,Dinas Tanaman Pangan dan Hortikultura,1016
3.27.01.1.09.02,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan",615732192,3.27.01.1.09,Dinas Tanaman Pangan dan Hortikultura,1016
3.27.01.1.09.09,Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya,200000000,3.27.01.1.09,Dinas Tanaman Pangan dan Hortikultura,1016
3.27.01.1.09.10,Pemeliharaan/Rehabilitasi Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya,4020500000,3.27.01.1.09,Dinas Tanaman Pangan dan Hortikultura,1016
3.27.01.1.09.11,Pemeliharaan/Rehabilitasi Sarana dan Prasarana Pendukung Gedung Kantor atau Bangunan Lainnya,901745665,3.27.01.1.09,Dinas Tanaman Pangan dan Hortikultura,1016
3.27.01.1.09.01,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan dan Pajak Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan",539017600,3.27.01.1.09,Dinas Perkebunan,1020
3.27.01.1.09.02,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan",536208688,3.27.01.1.09,Dinas Perkebunan,1020
3.27.01.1.09.09,Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya,1733201000,3.27.01.1.09,Dinas Perkebunan,1020
3.27.01.1.09.10,Pemeliharaan/Rehabilitasi Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya,576500000,3.27.01.1.09,Dinas Perkebunan,1020
3.27.01.1.09.11,Pemeliharaan/Rehabilitasi Sarana dan Prasarana Pendukung Gedung Kantor atau Bangunan Lainnya,281150000,3.27.01.1.09,Dinas Perkebunan,1020
3.28.01.1.09.01,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan dan Pajak Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan",183444126,3.28.01.1.09,Dinas Kehutanan,1019
3.28.01.1.09.02,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan",1255580853,3.28.01.1.09,Dinas Kehutanan,1019
3.28.01.1.09.06,Pemeliharaan Peralatan dan Mesin Lainnya,55200000,3.28.01.1.09,Dinas Kehutanan,1019
3.28.01.1.09.07,Pemeliharaan Aset Tetap Lainnya,93000000,3.28.01.1.09,Dinas Kehutanan,1019
3.28.01.1.09.09,Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya,76102048,3.28.01.1.09,Dinas Kehutanan,1019
3.28.01.1.09.10,Pemeliharaan/Rehabilitasi Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya,200000000,3.28.01.1.09,Dinas Kehutanan,1019
3.28.01.1.09.11,Pemeliharaan/Rehabilitasi Sarana dan Prasarana Pendukung Gedung Kantor atau Bangunan Lainnya,491607903,3.28.01.1.09,Dinas Kehutanan,1019
3.29.01.1.09.02,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan",799930214,3.29.01.1.09,Dinas Energi dan Sumber Daya Mineral,1013
3.29.01.1.09.06,Pemeliharaan Peralatan dan Mesin Lainnya,1732647699,3.29.01.1.09,Dinas Energi dan Sumber Daya Mineral,1013
3.29.01.1.09.09,Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya,661722583,3.29.01.1.09,Dinas Energi dan Sumber Daya Mineral,1013
3.30.01.1.09.01,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan dan Pajak Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan",152585000,3.30.01.1.09,Dinas Perindustrian dan Perdagangan,1015
3.30.01.1.09.06,Pemeliharaan Peralatan dan Mesin Lainnya,20000000,3.30.01.1.09,Dinas Perindustrian dan Perdagangan,1015
3.30.01.1.09.09,Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya,1103331863,3.30.01.1.09,Dinas Perindustrian dan Perdagangan,1015
3.31.01.1.09.01,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan dan Pajak Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan",50000000,3.31.01.1.09,Dinas Perindustrian dan Perdagangan,1015
3.31.01.1.09.02,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan",500770000,3.31.01.1.09,Dinas Perindustrian dan Perdagangan,1015
3.31.01.1.09.06,Pemeliharaan Peralatan dan Mesin Lainnya,236359984,3.31.01.1.09,Dinas Perindustrian dan Perdagangan,1015
3.31.01.1.09.09,Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya,2529040470,3.31.01.1.09,Dinas Perindustrian dan Perdagangan,1015
4.01.01.1.09.01,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan dan Pajak Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan",11750000000,4.01.01.1.09,Sekretariat Daerah,1001
4.01.01.1.09.09,Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya,14553607094,4.01.01.1.09,Sekretariat Daerah,1001
4.01.01.1.09.10,Pemeliharaan/Rehabilitasi Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya,7916330000,4.01.01.1.09,Sekretariat Daerah,1001
4.02.01.1.09.01,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan dan Pajak Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan",1148806000,4.02.01.1.09,Sekretariat Dewan Perwakilan Rakyat Daerah,1002
4.02.01.1.09.02,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan",2035445000,4.02.01.1.09,Sekretariat Dewan Perwakilan Rakyat Daerah,1002
4.02.01.1.09.06,Pemeliharaan Peralatan dan Mesin Lainnya,1389924620,4.02.01.1.09,Sekretariat Dewan Perwakilan Rakyat Daerah,1002
4.02.01.1.09.09,Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya,1954695312,4.02.01.1.09,Sekretariat Dewan Perwakilan Rakyat Daerah,1002
4.02.01.1.09.10,Pemeliharaan/Rehabilitasi Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya,996029060,4.02.01.1.09,Sekretariat Dewan Perwakilan Rakyat Daerah,1002
5.01.01.1.09.02,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan",1043911400,5.01.01.1.09,Badan Perencanaan Pembangunan Daerah,1026
5.01.01.1.09.06,Pemeliharaan Peralatan dan Mesin Lainnya,877389750,5.01.01.1.09,Badan Perencanaan Pembangunan Daerah,1026
5.01.01.1.09.10,Pemeliharaan/Rehabilitasi Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya,1425298395,5.01.01.1.09,Badan Perencanaan Pembangunan Daerah,1026
5.01.01.1.09.11,Pemeliharaan/Rehabilitasi Sarana dan Prasarana Pendukung Gedung Kantor atau Bangunan Lainnya,35144000,5.01.01.1.09,Badan Perencanaan Pembangunan Daerah,1026
5.02.01.1.09.01,"Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan dan Pajak Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan",178920000,5.02.01.1.09,Badan Pengelolaan Keuangan dan Aset Daerah,1024
